loss	total_loss	mag_loss	pcc_loss	ko_loss	imp_loss	val_loss	val_total_loss	val_mag_loss	val_pcc_loss	val_ko_loss	val_imp_loss
0.4406839907169342	0.44280263781547546	0.08413761854171753	0.24884124100208282	0.17397770285606384	0.013357154093682766	0.6686388850212097	0.6689691543579102	0.0	0.33004286885261536	0.0	0.0
0.43759557604789734	0.43971875309944153	0.08418595790863037	0.24743781983852386	0.17876528203487396	0.013367049396038055	0.5468514561653137	0.5471595525741577	0.0	0.30808383226394653	0.0	0.0
0.43364307284355164	0.43575766682624817	0.0837763324379921	0.24375692009925842	0.18228943645954132	0.013118701986968517	0.5961657166481018	0.5964711904525757	0.0	0.3055034875869751	0.0	0.0
0.4295063614845276	0.43161219358444214	0.08361239731311798	0.23987862467765808	0.18035520613193512	0.013209177181124687	0.5051916837692261	0.5054797530174255	0.0	0.2881292402744293	0.0	0.0
0.4237441420555115	0.425849586725235	0.08368531614542007	0.2369115948677063	0.18206489086151123	0.012942344881594181	0.46172404289245605	0.462002158164978	0.0	0.27809396386146545	0.0	0.0
0.4216320514678955	0.42371854186058044	0.0832568034529686	0.23490233719348907	0.17306220531463623	0.013006720691919327	0.5050960183143616	0.5053866505622864	0.0	0.29075363278388977	0.0	0.0
0.41797950863838196	0.420064777135849	0.08307201415300369	0.23197704553604126	0.17894786596298218	0.013011546805500984	0.695486843585968	0.6958006620407104	0.0	0.3135913908481598	0.0	0.0
0.41618871688842773	0.41827183961868286	0.08296030014753342	0.23000070452690125	0.18133296072483063	0.012721593491733074	0.49427539110183716	0.4945638179779053	0.0	0.2883494794368744	0.0	0.0
0.4108828604221344	0.4129621088504791	0.08303334563970566	0.22651556134223938	0.17969022691249847	0.012406089343130589	0.46443042159080505	0.46471062302589417	0.0	0.28008145093917847	0.0	0.0
0.4074927866458893	0.40956875681877136	0.08269485831260681	0.22449667751789093	0.18562695384025574	0.011900682002305984	0.5371103286743164	0.5374068021774292	0.0	0.29645276069641113	0.0	0.0
0.4043174386024475	0.4063820540904999	0.08231895416975021	0.22203823924064636	0.18448592722415924	0.011794249527156353	0.5227628946304321	0.5230653285980225	0.0	0.3024229109287262	0.0	0.0
0.3996272683143616	0.4016894996166229	0.08243511617183685	0.21814323961734772	0.18394556641578674	0.011473393067717552	0.4685457944869995	0.4688287675380707	0.0	0.28291720151901245	0.0	0.0
0.3988521099090576	0.4009131193161011	0.08217205107212067	0.21742834150791168	0.18900957703590393	0.011318237520754337	0.505684494972229	0.5059706568717957	0.0	0.28604868054389954	0.0	0.0
0.3941725194454193	0.39622655510902405	0.08203349262475967	0.21518802642822266	0.1870831549167633	0.010973733849823475	0.5445411205291748	0.5448240041732788	0.0	0.28291255235671997	0.0	0.0
0.3896764814853668	0.3917278051376343	0.08200493454933167	0.2120002955198288	0.18814195692539215	0.011302937753498554	0.5056036114692688	0.5058940649032593	0.0	0.2904523015022278	0.0	0.0
0.38933485746383667	0.3913857340812683	0.08202327787876129	0.2110995650291443	0.18837544322013855	0.010958394967019558	0.4793725609779358	0.4796569049358368	0.0	0.2843608558177948	0.0	0.0
0.3850741982460022	0.3871207535266876	0.0819992795586586	0.20875322818756104	0.18708273768424988	0.010770962573587894	0.5156126022338867	0.5158974528312683	0.0	0.28478702902793884	0.0	0.0
0.38479748368263245	0.38683074712753296	0.08149781823158264	0.2078441083431244	0.18490587174892426	0.010843869298696518	0.5615431666374207	0.5618294477462769	0.0	0.2861913740634918	0.0	0.0
0.3806841969490051	0.38271158933639526	0.08140327036380768	0.20447689294815063	0.18404491245746613	0.010979272425174713	0.5995544791221619	0.5998416543006897	0.0	0.2870694398880005	0.0	0.0
0.37478509545326233	0.3768148124217987	0.08139601349830627	0.20044110715389252	0.19060537219047546	0.0109031293541193	0.5261585116386414	0.526436984539032	0.0	0.27852827310562134	0.0	0.0
0.37329065799713135	0.3753146827220917	0.08130341023206711	0.19983486831188202	0.18736082315444946	0.010813376866281033	0.4987689256668091	0.4990561604499817	0.0	0.2872673571109772	0.0	0.0
0.3715689778327942	0.37358495593070984	0.08112770318984985	0.19787311553955078	0.18516981601715088	0.01079485658556223	0.518942654132843	0.519233763217926	0.0	0.290968656539917	0.0	0.0
0.36892300844192505	0.370938241481781	0.08093822747468948	0.19706526398658752	0.18864871561527252	0.010488484054803848	0.5488916635513306	0.5491738319396973	0.0	0.28212839365005493	0.0	0.0
0.3675988018512726	0.369607537984848	0.08085184544324875	0.19602757692337036	0.18529370427131653	0.010235697962343693	0.5164821147918701	0.5167622566223145	0.0	0.28027787804603577	0.0	0.0
0.36418572068214417	0.36618804931640625	0.08074460178613663	0.19377203285694122	0.18355655670166016	0.010260363109409809	0.5328600406646729	0.5331446528434753	0.0	0.2846357226371765	0.0	0.0
0.36023882031440735	0.3622370660305023	0.08064911514520645	0.19089113175868988	0.18429034948349	0.010131952352821827	0.5309244394302368	0.5312168598175049	0.0	0.29257187247276306	0.0	0.0
0.36025094985961914	0.3622480034828186	0.08042466640472412	0.1907154768705368	0.18736810982227325	0.010436257347464561	0.49680057168006897	0.4970845878124237	0.0	0.2841218113899231	0.0	0.0
0.355271577835083	0.35726332664489746	0.0804431289434433	0.18787316977977753	0.18470406532287598	0.010210661217570305	0.5214068293571472	0.5216907858848572	0.0	0.2839449644088745	0.0	0.0
0.3525409698486328	0.3545319437980652	0.08036641776561737	0.1863948553800583	0.1871425211429596	0.010120372287929058	0.48757404088974	0.4878513813018799	0.0	0.27738574147224426	0.0	0.0
0.35100412368774414	0.3529946506023407	0.08023732155561447	0.18395961821079254	0.19172747433185577	0.009951694868505001	0.5137137770652771	0.5139957070350647	0.0	0.28202617168426514	0.0	0.0
0.34660258889198303	0.3485856354236603	0.08014430850744247	0.18145869672298431	0.1886550784111023	0.010107864625751972	0.5925430655479431	0.5928322672843933	0.0	0.28927844762802124	0.0	0.0
0.34671297669410706	0.3486911952495575	0.07989116758108139	0.18223726749420166	0.18884098529815674	0.009623680263757706	0.4795297086238861	0.47980961203575134	0.0	0.27985531091690063	0.0	0.0
0.34455135464668274	0.34652721881866455	0.0798027515411377	0.18089738488197327	0.18956366181373596	0.00957326591014862	0.5322703123092651	0.53255695104599	0.0	0.2867794930934906	0.0	0.0
0.3423078656196594	0.3442789316177368	0.07972214370965958	0.17916272580623627	0.18851222097873688	0.009213887155056	0.48905670642852783	0.48933422565460205	0.0	0.27752238512039185	0.0	0.0
0.3380304276943207	0.3399967849254608	0.0796475037932396	0.1753900647163391	0.18872836232185364	0.009378586895763874	0.5083249807357788	0.5086042284965515	0.0	0.27923277020454407	0.0	0.0
